Generation number	Allele number	Frequency	Activity
2200	-3	0	0.829814
2200	31	0.842921	0.762423
2200	42	0.157579	0.988851
2210	-3	0	0.828771
2210	31	0.821411	0.757609
2210	42	0.17909	0.987211
2220	-3	0	0.827839
2220	31	0.8009	0.752089
2220	42	0.1996	0.986174
2230	-3	0	0.826898
2230	31	0.828914	0.748564
2230	42	0.171586	0.985144
2240	-3	0	0.826793
2240	31	0.788894	0.744332
2240	42	0.211606	0.985026
2250	-3	0	0.825591
2250	31	0.728364	0.738964
2250	42	0.272136	0.984233
2260	-3	0	0.82493
2260	31	0.712356	0.734624
2260	42	0.288144	0.983298
2270	-3	0	0.824269
2270	31	0.698349	0.728214
2270	42	0.302151	0.982343
2280	-3	0	0.824262
2280	31	0.69985	0.723635
2280	42	0.30065	0.981543
2290	-3	0	0.823825
2290	31	0.654827	0.720671
2290	42	0.345673	0.979981
2300	-3	0	0.825901
2300	31	0.588794	0.719216
2300	42	0.411706	0.978669
2310	-3	0	0.823995
2310	31	0.597299	0.714984
2310	42	0.403202	0.978403
2320	-3	0	0.824621
2320	31	0.586293	0.711515
2320	42	0.414207	0.976975
2330	-3	0	0.822633
2330	31	0.550775	0.70612
2330	42	0.449725	0.976936
2340	-3	0	0.821985
2340	31	0.495248	0.704156
2340	42	0.505253	0.975515
2350	-3	0	0.820695
2350	31	0.484742	0.700449
2350	42	0.515758	0.973938
2360	-3	0	0.821225
2360	31	0.465233	0.697664
2360	42	0.535268	0.972538
2370	-3	0	0.820386
2370	31	0.470235	0.695625
2370	42	0.530265	0.97138
2380	-3	0	0.821017
2380	31	0.435218	0.692454
2380	42	0.565283	0.968701
2390	-3	0	0.820064
2390	31	0.41971	0.689474
2390	42	0.57979	0.967901
2390	47	0.0010005	0.99965
2400	-3	0	0.818562
2400	31	0.395698	0.6877
2400	42	0.604802	0.965383
2410	-3	0	0.818094
2410	31	0.351176	0.685235
2410	42	0.649325	0.964546
2420	-3	0	0.816313
2420	31	0.35918	0.682413
2420	42	0.641321	0.963938
2430	-3	0	0.816823
2430	31	0.323162	0.681815
2430	42	0.677339	0.962094
2440	-3	0	0.816921
2440	31	0.281641	0.678671
2440	42	0.718859	0.960274
2450	-3	0	0.816953
2450	31	0.286643	0.676986
2450	42	0.713857	0.957731
2460	-3	0	0.813945
2460	31	0.326163	0.676775
2460	42	0.674337	0.955455
2470	-3	0	0.812064
2470	31	0.325163	0.676039
2470	42	0.675338	0.954884
2480	-3	0	0.81025
2480	31	0.295648	0.672988
2480	42	0.704852	0.954013
2490	-3	0	0.810025
2490	31	0.261631	0.670792
2490	42	0.738869	0.952136
2500	-3	0	0.80974
2500	31	0.237119	0.668971
2500	42	0.763382	0.951584
2510	-3	0	0.810249
2510	31	0.210605	0.666325
2510	42	0.789895	0.949594
2520	-3	0	0.810279
2520	31	0.18009	0.663034
2520	42	0.82041	0.947005
2530	-3	0	0.810135
2530	31	0.147574	0.661865
2530	42	0.852926	0.94475
2540	-3	0	0.809745
2540	31	0.116558	0.661382
2540	42	0.883942	0.943513
2550	-3	0	0.807915
2550	31	0.0605303	0.657698
2550	42	0.93997	0.940595
2560	-3	0	0.806733
2560	31	0.092046	0.65611
2560	42	0.908454	0.938592
2570	-3	0	0.807196
2570	31	0.0725363	0.654821
2570	42	0.927964	0.937033
2580	-3	0	0.807712
2580	31	0.0705353	0.653466
2580	42	0.929965	0.934113
2590	-3	0	0.80817
2590	31	0.062031	0.653382
2590	42	0.938469	0.931723
2600	-3	0	0.809329
2600	31	0.0770385	0.653469
2600	42	0.923462	0.928586
2610	-3	0	0.808129
2610	31	0.0705353	0.654311
2610	42	0.929965	0.925954
2620	-3	0	0.805766
2620	31	0.0755378	0.651855
2620	42	0.924962	0.923816
2630	-3	0	0.805744
2630	31	0.042021	0.649355
2630	42	0.958479	0.921508
2640	-3	0	0.806197
2640	31	0.0435218	0.647883
2640	42	0.956978	0.918765
2650	-3	0	0.806209
2650	31	0.0395198	0.645829
2650	42	0.96098	0.91738
2660	-3	0	0.804072
2660	31	0.0435218	0.644691
2660	42	0.956978	0.91423
2670	-3	0	0.801225
2670	31	0.038019	0.644254
2670	42	0.962481	0.909996
2680	-3	0	0.799419
2680	31	0.0250125	0.644244
2680	42	0.975488	0.906953
2690	-3	0	0.79925
2690	31	0.0170085	0.644655
2690	42	0.983492	0.903178
2700	-3	0	0.798682
2700	31	0.00550275	0.644394
2700	42	0.994997	0.898944
2710	-3	0	0.798154
2710	31	0.002001	0.64378
2710	42	0.998499	0.895308
2720	-3	0	0.796405
2720	42	1.0005	0.892984
2730	-3	0	0.796325
2730	42	1.0005	0.890401
2740	-3	0	0.79497
2740	42	1.0005	0.88869
2750	-3	0	0.792355
2750	42	1.0005	0.885353
2760	-3	0	0.790425
2760	42	1.0005	0.882496
2770	-3	0	0.788658
2770	42	1.0005	0.878604
2780	-3	0	0.787639
2780	42	1.0005	0.873634
2790	-3	0	0.789902
2790	42	1.0005	0.870143
2800	-3	0	0.788924
2800	42	1.0005	0.865505
2810	-3	0	0.789004
2810	42	1.0005	0.862421
2820	-3	0	0.788111
2820	42	1.0005	0.856244
2830	-3	0	0.787503
2830	42	1	0.853399
2830	53	0.00050025	0.999893
2840	-3	0	0.787839
2840	42	0.990495	0.848561
2840	53	0.010005	0.998883
2850	-3	0	0.788094
2850	42	0.993497	0.84497
2850	53	0.0070035	0.99804
2860	-3	0	0.788519
2860	42	0.991996	0.839315
2860	53	0.00850425	0.996965
2870	-3	0	0.787885
2870	42	0.975988	0.834714
2870	53	0.0245123	0.996095
2880	-3	0	0.786616
2880	42	0.965483	0.83089
2880	53	0.0350175	0.995176
2890	-3	0	0.787039
2890	42	0.965983	0.826899
2890	53	0.0345173	0.994489
2900	-3	0	0.787068
2900	42	0.971486	0.821354
2900	53	0.0290145	0.993368
2910	-3	0	0.787766
2910	42	0.957979	0.817844
2910	53	0.0425213	0.99278
2920	-3	0	0.787124
2920	42	0.984992	0.812826
2920	53	0.0155078	0.991413
2930	-3	0	0.786713
2930	42	0.981991	0.807835
2930	53	0.0185093	0.990815
2940	-3	0	0.787585
2940	42	0.972486	0.802236
2940	53	0.028014	0.990105
2950	-3	0	0.78461
2950	42	0.992996	0.798516
2950	53	0.00750375	0.989241
2960	-3	0	0.78386
2960	42	0.987994	0.794861
2960	53	0.0125063	0.988561
2970	-3	0	0.783176
2970	42	0.989995	0.790479
2970	53	0.0105053	0.987439
2980	-3	0	0.781009
2980	42	0.990495	0.7847
2980	53	0.010005	0.98638
2990	-3	0	0.780409
2990	42	0.994997	0.781009
2990	53	0.00550275	0.985209
3000	-3	0	0.780818
3000	42	0.9995	0.774969
3000	53	0.0010005	0.984949
3010	-3	0	0.780743
3010	42	1.0005	0.769125
3020	-3	0	0.781524
3020	42	1.0005	0.764365
3030	-3	0	0.780921
3030	42	1.0005	0.759846
3040	-3	0	0.780214
3040	42	1.0005	0.754611
3050	-3	0	0.779385
3050	42	1.0005	0.74885
3060	-3	0	0.777548
3060	42	1.0005	0.743069
3070	-3	0	0.775896
3070	42	1.0005	0.735446
3080	-3	0	0.775601
3080	42	0.9995	0.728679
3080	58	0.0010005	0.999723
3090	-3	0	0.773946
3090	42	0.996498	0.725594
3090	58	0.004002	0.998754
3100	-3	0	0.771337
3100	42	0.986993	0.721904
3100	58	0.0135068	0.998004
3110	-3	0	0.767163
3110	42	0.982991	0.715531
3110	58	0.0175088	0.996626
3120	-3	0	0.768601
3120	42	0.941471	0.710234
3120	58	0.0590295	0.995564
3130	-3	0	0.767678
