Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,806233774999999"
3250,1,"0,999","0,597131","1,11071","0,913659","0,0548196","0,00228415","0,0292371",,
3260,1,"0,999","0,591915","1,11422","0,910332","0,0559854","0,00227583","0,0314065",,
3270,1,"0,999","0,584193","1,0994","0,903342","0,0591689","0,0031617","0,034327",,
3280,1,"0,999","0,57694","1,08989","0,897666","0,0641831","0,002693","0,0354578",,
3290,1,"0,999","0,570045","1,09792","0,902527","0,0622744","0,00361011","0,0315884",,
3300,1,"0,999","0,563687","1,05707","0,904568","0,0542741","0,00180914","0,0393487",,
3310,1,"0,999","0,554286","1,0678","0,896057","0,0672043","0,00403226","0,0327061",,
3320,1,"0,999","0,546422","1,05352","0,896861","0,064574","0,000896861","0,0376682",,
3330,1,"0,999","0,53682","1,03468","0,900901","0,0612613","0,00405405","0,0337838",,
3340,1,"0,999","0,531092","1,04465","0,893655","0,0638963","0,00134048","0,0411081",,
3350,1,"0,999","0,525074","1,02408","0,895656","0,0649351","0,00268697","0,0367219",,
3360,1,"0,999","0,519357","1,02102","0,881834","0,0753968","0,00132275","0,0414462",,
3370,1,"0,999","0,514052","1,01318","0,901307","0,0626408",0,"0,0360523",,
3380,1,"0,999","0,506187","1,00231","0,887311","0,0687666","0,00310559","0,0408163",,
3390,1,"0,999","0,498272","1,00079","0,892061","0,0686887","0,00223015","0,0370205",,
3400,1,"0,999","0,489685","0,981936","0,88968","0,0716192","0,00311388","0,0355872",,
3410,1,"0,999","0,48214","0,967056","0,888494","0,0728565","0,00399822","0,0346513",,
3420,1,"0,999","0,472828","0,978522","0,886132","0,0708906","0,0013292","0,0416482",,
3430,1,"0,999","0,465379","0,950134","0,880669","0,0766182","0,00220167","0,0405108",,
3440,1,"0,999","0,456721","0,960354","0,876808","0,0780359","0,00263043","0,0425252",,
3450,1,"0,999","0,449152","0,941588","0,870322","0,0791993","0,00217581","0,0483029",,
3460,1,"0,999","0,441653","0,913946","0,888099","0,0808171","0,00044405","0,0306394",,
3470,1,"0,999","0,435742","0,921987","0,869565","0,0891304","0,00217391","0,0391304",,
3480,1,"0,999","0,42799","0,89653","0,876424","0,0753725","0,00306748","0,0451358",,
3490,1,"0,999","0,421976","0,897633","0,879507","0,0773967","0,00263852","0,0404573",,
3500,1,"0,999","0,415014","0,89011","0,863185","0,0863185","0,0056107","0,0448856",,
3510,1,"0,999","0,406515","0,864582","0,864678","0,0860355","0,00172936","0,0475573",,
3520,1,"0,999","0,39907","0,855012","0,878349","0,0799297","0,00219587","0,0395257",,
3530,1,"0,999","0,391986","0,849804","0,860956","0,0942746","0,00258287","0,0421868",,
3540,1,"0,999","0,385476","0,826625","0,864304","0,0894555","0,00259291","0,0436474",,
3550,1,"0,999","0,377021","0,812117","0,862441","0,0901251","0,00301854","0,0444157",,
3560,1,"0,999","0,368731","0,815797","0,858369","0,0982833","0,00214592","0,0412017",,
3570,1,"0,999","0,361216","0,807387","0,848536","0,0980059","0,00339415","0,0500636",,
3580,1,"0,999","0,353083","0,789333","0,845666","0,0989429","0,00422833","0,0511628",,
3590,1,"0,999","0,342935","0,790253","0,844238","0,099198","0,000844238","0,0557197",,
3600,1,"0,999","0,334944","0,790043","0,825083","0,115512","0,00247525","0,0569307",,
3610,1,"0,999","0,326906","0,743327","0,863558","0,0794473","0,00345423","0,0535406",,
3620,1,"0,999","0,319522","0,753955","0,835422","0,102757","0,00292398","0,0588972",,
3630,1,"0,999","0,312684","0,752827","0,828157","0,109317","0,00124224","0,0612836",,
3640,1,"0,999","0,305021","0,729232","0,837521","0,108878","0,000837521","0,0527638",,
3650,1,"0,999","0,298452","0,743596","0,819336","0,117165","0,00245801","0,0610406",,
3660,1,"0,999","0,290444","0,736333","0,814332","0,120521","0,002443","0,0627036",,
3670,1,"0,999","0,283849","0,731729","0,809717","0,125506","0,00364372","0,0611336",,
3680,1,"0,999","0,274959","0,729596","0,793021","0,139175","0,00118953","0,0666138",,
3690,1,"0,999","0,26846","0,711129","0,803859","0,122186","0,00241158","0,0715434",,
3700,1,"0,999","0,259632","0,706936","0,796495","0,13182","0,00358423","0,0681004",,
3710,1,"0,999","0,251733","0,686561","0,787402","0,135827","0,0011811","0,0755906",,
3720,1,"0,999","0,24343","0,695782","0,771307","0,153105","0,00192827","0,0736599",,
3730,1,"0,999","0,234266","0,686144","0,758725","0,162367","0,00265554","0,0762519",,
3740,1,"0,999","0,223876","0,679109","0,742115","0,179221","0,00148423","0,07718",,
3750,1,"0,999","0,216923","0,64702","0,764818","0,157935","0,00152964","0,075717",,
3760,1,"0,999","0,208917","0,649694","0,75358","0,166541","0,00226074","0,0776187",,
3770,1,"0,999","0,200758","0,636883","0,74599","0,175308","0,00223797","0,076464",,
3780,1,"0,999","0,194617","0,641621","0,735294","0,189706","0,00110294","0,0738971",,
3790,1,"0,999","0,188203","0,631998","0,720721","0,19027","0,00252252","0,0864865",,
3800,1,"0,999","0,182146","0,621218","0,731797","0,190633","0,00146359","0,0761068",,
3810,1,"0,999","0,175654","0,63552","0,706964","0,211382","0,00176741","0,0798869",,
3820,1,"0,999","0,169917","0,63857","0,69541","0,231572","0,00104312","0,071975",,
3830,1,"0,999","0,161995","0,63736","0,673401","0,243098","0,0010101","0,0824916",,
3840,1,"0,999","0,155933","0,628407","0,660939","0,2538","0,00198282","0,0832783",,
3850,1,"0,999","0,148978","0,641163","0,633513","0,27051","0,00158378","0,0943934",,
3860,1,"0,999","0,142916","0,643321","0,625195","0,267271","0,00281338","0,10472",,
3870,1,"0,999","0,136217","0,647862","0,610874","0,289859","0,00213806","0,0971289",,
3880,1,"0,999","0,12966","0,631078","0,609385","0,299512","0,00213285","0,0889701",,
3890,1,"0,999","0,123688","0,629235","0,607718","0,303555","0,000303859","0,088423",,
3900,1,"0,999","0,118025","0,637279","0,58309","0,320117","0,000291545","0,0965015",,
3910,1,"0,999","0,111342","0,664741","0,544218","0,357823","0,00136054","0,0965986",,
3920,1,"0,999","0,10492","0,665439","0,527704","0,365172","0,000791557","0,106332",,
3930,1,"0,999","0,0981541","0,699082","0,504923","0,383237","0,000504923","0,111336",,
3940,1,"0,999","0,0908067","0,699778","0,478354","0,416886","0,000717532","0,104042",,
3950,1,"0,999","0,0844147","0,734469","0,438982","0,446883","0,000877963","0,113257",,
3960,1,"0,999","0,0806553","0,752199","0,42653","0,463425","0,00042653","0,109618",,
3970,1,"0,999","0,0750863","0,807407","0,37679","0,493783","0,00037679","0,12905",,
3980,1,"0,999","0,0696061","0,885724","0,330251","0,523283","0,000165125","0,146301",,
3990,1,"0,999","0,065444","0,940728","0,309981","0,571761","0,000774954","0,117483",,
4000,1,"0,999","0,0616846","1,01529","0,27651","0,608323","0,000414766","0,114752",,
4010,1,"0,999","0,0590208","1,14243","0,242512","0,647629","0,000121256","0,109737",,
4020,1,"0,999","0,0567759","1,23863","0,216403","0,666955","0,000216403","0,116425",,
4030,1,"0,999","0,0551626","1,32973","0,200924","0,684348","0,000301386","0,114426",,
4040,1,"0,999","0,0532891","1,3982","0,188164","0,699313","0,000470411","0,112052",,
4050,1,"0,999","0,052455","1,41241","0,185494","0,690874","0,000463736","0,123168",,
4060,1,"0,999","0,0506641","1,49329","0,172354","0,710014","0,000172354","0,117459",,
4070,1,"0,999","0,0498587","1,56539","0,164555","0,718529","0,000164555","0,116752",,
4080,1,"0,999","0,0491121","1,57023","0,164772","0,730763","0,000164772","0,104301",,
4090,1,"0,999","0,0491821","1,59826","0,160218","0,734359","8,01089E-05","0,105343",,
4100,1,"0,999","0,0491971","1,57384","0,168464","0,730964","0,000168464","0,100404",,
4110,1,"0,999","0,0487119","1,61439","0,159987","0,740181",0,"0,099832",,
4120,1,"0,999","0,0485305","1,63985","0,169477","0,736717","0,000169477","0,0936361",,
4130,1,"0,999","0,0494085","1,51239","0,167448","0,743721","0,000251172","0,08858",,
4140,1,"0,999","0,0490583","1,49441","0,170634","0,740807","0,000255951","0,088303",,
4150,1,"0,999","0,0483429","1,56724","0,161642","0,755839",0,"0,0825184",,
4160,1,"0,999","0,0478852","1,60573","0,158755","0,757501","0,000158755","0,0835847",,
