Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
1860	27	8.51855	0.951623	2.14595	0.944733	0.0273973	0.0042513	0.0236183
1870	28	7.35768	0.953447	2.1628	0.949668	0.022792	0.0014245	0.0261159
1880	25	8.31219	0.9535	2.20951	0.951475	0.0266413	0.00190295	0.019981
1890	24	7.04541	0.952764	2.13341	0.942063	0.0273198	0.00565238	0.0249647
1900	21	6.86228	0.95347	2.18065	0.953743	0.0257511	0.00286123	0.0176443
1910	31	6.84455	0.953898	2.11122	0.95648	0.0282162	0.00095648	0.0143472
1920	34	7.30087	0.94803	2.14913	0.943841	0.0339783	0.00424729	0.017933
1930	32	7.04255	0.948297	2.16404	0.954198	0.0200382	0.0028626	0.0229008
1940	29	8.00266	0.951147	2.17606	0.949217	0.0237304	0.00522069	0.021832
1950	25	8.83434	0.949481	2.15707	0.948317	0.0279753	0.00379327	0.0199147
1960	29	7.70831	0.946284	2.19176	0.951475	0.0266413	0.00142721	0.0204567
1970	26	7.31874	0.948571	2.14951	0.947867	0.0255924	0.00189573	0.0246445
1980	24	7.13159	0.949191	2.12793	0.949668	0.0251662	0.00474834	0.0204179
1990	27	7.81599	0.950485	2.15588	0.945626	0.0288416	0.00330969	0.0222222
2000	23	6.88488	0.953103	2.1275	0.952835	0.0219152	0.00238209	0.022868
2010	26	6.65065	0.953826	2.18152	0.942951	0.0320603	0.00377181	0.0212164
2020	29	7.75474	0.954033	2.13718	0.952835	0.0271558	0.00142925	0.0185803
2030	28	7.31193	0.954004	2.19556	0.953289	0.028122	0.00238322	0.0162059
2040	27	6.71331	0.951116	2.18293	0.946522	0.0302887	0.00189304	0.0212967
2050	24	6.05453	0.948765	2.12631	0.951475	0.0266413	0.00237869	0.0195052
2060	30	6.34342	0.948624	2.10243	0.94518	0.0321361	0.00519849	0.0174858
2070	23	5.76752	0.947341	2.13979	0.952381	0.0266667	0.00238095	0.0185714
2080	27	5.49547	0.946341	2.12285	0.94697	0.0288826	0.00142045	0.0227273
2090	30	5.95045	0.946844	2.105	0.954654	0.0252983	0.00143198	0.0186158
2100	29	6.43203	0.945738	2.15437	0.94697	0.0279356	0.00094697	0.0241477
2110	27	6.85651	0.94557	2.12707	0.949217	0.0246796	0.00189843	0.024205
2120	28	7.5071	0.946616	2.12552	0.949668	0.0294397	0.002849	0.0180437
2130	26	6.96825	0.947703	2.11816	0.946522	0.0255561	0.00331283	0.0246096
2140	29	6.95627	0.948808	2.12717	0.950119	0.0275534	0.00142518	0.0209026
2150	23	7.10486	0.949235	2.19609	0.93633	0.0332397	0.00234082	0.0280899
2160	24	6.2248	0.944785	2.18529	0.946522	0.0293422	0.00283956	0.0212967
2170	22	5.82294	0.94286	2.11872	0.950119	0.0261283	0.00332542	0.0204276
2180	20	6.51678	0.945118	2.13563	0.949668	0.0270655	0.0014245	0.0218424
2190	25	6.88403	0.948116	2.14227	0.943841	0.0292591	0.00330345	0.023596
2200	24	7.57812	0.949108	2.15752	0.954198	0.0224237	0.00381679	0.0195611
2210	27	7.12434	0.947456	2.17834	0.953743	0.0228898	0.00190749	0.0214592
2220	21	7.26355	0.946704	2.15242	0.94697	0.0284091	0.00094697	0.0236742
2230	19	7.81865	0.946882	2.14833	0.95511	0.02149	0.00334288	0.0200573
2240	22	9.3229	0.952013	2.14888	0.951928	0.0237982	0.00333175	0.0209424
2250	24	8.65966	0.949746	2.18064	0.957396	0.0272858	0.00191479	0.0134035
2260	20	8.68379	0.951742	2.25334	0.946522	0.0302887	0.00283956	0.0203502
2270	25	8.22402	0.948494	2.20941	0.947867	0.0251185	0.00236967	0.0246445
2280	23	9.05626	0.950574	2.21811	0.952381	0.0247619	0.00428571	0.0185714
2290	21	8.8182	0.950721	2.19552	0.951022	0.0242511	0.00285307	0.0218735
2300	24	8.10236	0.948867	2.20641	0.94697	0.0274621	0.00189394	0.0236742
2310	24	7.76399	0.945681	2.17363	0.95648	0.0234338	0.0023912	0.0176949
2320	24	9.08339	0.947655	2.18235	0.950119	0.0275534	0.00427553	0.0180523
2330	26	9.60176	0.949413	2.24627	0.954654	0.0214797	0.00334129	0.0205251
2340	25	9.56091	0.948212	2.19249	0.959693	0.0191939	0.00143954	0.0196737
2350	19	9.87291	0.950246	2.27309	0.945626	0.0293144	0.00756501	0.0174941
2360	23	8.89994	0.949468	2.18637	0.951022	0.0261531	0.00475511	0.0180694
2370	25	8.64524	0.949307	2.15493	0.956023	0.0224665	0.00143403	0.0200765
2380	23	8.31364	0.950058	2.20099	0.954654	0.0243437	0.00143198	0.0195704
2390	19	8.05249	0.955799	2.14818	0.957854	0.0215517	0.00287356	0.0177203
2400	21	7.63677	0.95772	2.30246	0.945626	0.035461	0.00141844	0.0174941
2410	23	8.00391	0.953688	2.20733	0.95511	0.0234002	0.00382044	0.0176695
2420	23	7.93238	0.956692	2.16215	0.944733	0.0292867	0.00377893	0.0222012
2430	20	7.1513	0.954921	2.13887	0.951475	0.0242626	0.00237869	0.0218839
2440	21	7.41181	0.956103	2.20777	0.946074	0.0274361	0.00425733	0.0222327
2450	18	7.58701	0.955967	2.19009	0.944733	0.028342	0.00236183	0.0245631
2460	23	7.78241	0.958791	2.18217	0.954198	0.0186069	0.00572519	0.0214695
2470	22	7.41219	0.956559	2.1871	0.95648	0.0215208	0.00143472	0.0205643
2480	25	6.88239	0.954786	2.17227	0.938527	0.0281558	0.00375411	0.0295636
2490	23	7.00016	0.952582	2.13443	0.940734	0.0291627	0.0042333	0.0258702
2500	27	7.62226	0.951349	2.18677	0.954198	0.0252863	0.0019084	0.0186069
2510	31	7.92379	0.948915	2.16226	0.95648	0.0229555	0.00143472	0.0191296
2520	28	8.31267	0.950261	2.17031	0.953743	0.0233667	0.0033381	0.0195517
2530	23	7.56466	0.952416	2.15817	0.946522	0.0279224	0.0023663	0.0231898
2540	26	7.37683	0.951554	2.16143	0.948317	0.0265529	0.00237079	0.0227596
2550	24	7.40521	0.950464	2.12769	0.946074	0.025071	0.00283822	0.026017
2560	25	8.43757	0.947787	2.38393	0.942063	0.0273198	0.00329722	0.0273198
2570	23	7.23284	0.945482	2.14772	0.951475	0.0237869	0.00190295	0.0228354
2580	23	6.84803	0.940462	2.12525	0.951475	0.0261656	0.00237869	0.019981
2590	23	7.67361	0.944479	2.12471	0.950119	0.0280285	0.000475059	0.0213777
2600	27	6.49839	0.940501	2.1431	0.942063	0.0348563	0.00329722	0.0197833
2610	27	6.67377	0.938614	2.13659	0.949668	0.0251662	0.002849	0.0223172
2620	27	6.9006	0.938151	2.10487	0.954198	0.0233779	0.0023855	0.0200382
2630	31	7.9701	0.945093	2.17444	0.957854	0.0186782	0.00143678	0.0220307
2640	30	8.74066	0.947164	2.17341	0.946522	0.0279224	0.0023663	0.0231898
2650	29	9.68751	0.950627	2.20403	0.944733	0.033538	0.0014171	0.0203118
2660	25	9.68798	0.952421	2.22278	0.94518	0.0255198	0.00330813	0.0259924
2670	28	9.1099	0.947792	2.19215	0.954198	0.0233779	0.0023855	0.0200382
2680	25	8.1783	0.948514	2.15197	0.947418	0.0279488	0.000947418	0.0236855
2690	24	9.14036	0.952991	2.17288	0.94697	0.0288826	0.00142045	0.0227273
2700	25	7.51377	0.954663	2.17267	0.958773	0.0196548	0.00191755	0.0196548
2710	21	8.41352	0.952547	2.16389	0.954198	0.0219466	0.0014313	0.0224237
2720	23	8.64475	0.954787	2.17599	0.952835	0.0271558	0.00190567	0.0181039
2730	25	8.17509	0.954774	2.21921	0.951022	0.0233	0.00285307	0.0228245
2740	24	7.24832	0.950647	2.18599	0.947418	0.0303174	0.00284225	0.0194221
2750	22	7.98916	0.953493	2.15161	0.955566	0.0215002	0.0028667	0.0200669
2760	26	8.01123	0.953331	2.20534	0.956938	0.0210526	0.00143541	0.0205742
2770	19	8.34953	0.953121	2.1938	0.942951	0.0320603	0.00471476	0.0202735
2780	18	9.03084	0.95302	2.22464	0.953743	0.0209824	0.00381497	0.0214592
2790	25	9.03096	0.956076	2.18998	0.95648	0.0210426	0.00047824	0.021999
2800	21	7.92681	0.958138	2.16622	0.956023	0.0210325	0.00191205	0.0210325
2810	24	8.25392	0.95611	2.18918	0.95057	0.0280418	0.00190114	0.0194867
2820	21	8.307	0.960198	2.17122	0.956023	0.0253346	0.00334608	0.0152964
2830	27	7.20683	0.961877	2.2057	0.946522	0.0321817	0.00141978	0.019877
2840	27	7.6855	0.963135	2.19879	0.949668	0.022792	0.00522317	0.0223172
2850	27	7.87374	0.961248	2.19036	0.954654	0.0252983	0.00334129	0.0167064
2860	29	7.88956	0.959477	2.1727	0.953289	0.0266921	0.00285987	0.0171592
2870	26	6.99367	0.957877	2.18315	0.944287	0.029745	0.003305	0.0226629
2880	35	6.6038	0.957721	2.20914	0.952381	0.0271429	0.00285714	0.017619
2890	29	6.95886	0.958024	2.19938	0.950119	0.024228	0.00427553	0.0213777
2900	26	6.63378	0.958059	2.15309	0.957854	0.0249042	0	0.0172414
2910	23	6.7641	0.958439	2.1995	0.946522	0.0279224	0.00425935	0.0212967
2920	22	7.6439	0.956606	2.16919	0.953289	0.0262154	0.00190658	0.0185891
2930	25	7.30627	0.957365	2.19599	0.951022	0.0261531	0.00190204	0.0209225
2940	25	8.41026	0.958362	2.30395	0.954654	0.021957	0.00429594	0.0190931
2950	26	8.08554	0.9579	2.28663	0.940734	0.0324553	0.0042333	0.0225776
2960	25	7.94323	0.95827	2.24132	0.956938	0.0248804	0.00287081	0.015311
2970	25	7.74353	0.958317	2.37612	0.94518	0.0255198	0.00094518	0.0283554
2980	29	8.50752	0.95899	2.33038	0.949668	0.02849	0.002849	0.0189934
2990	32	7.26683	0.953654	2.37027	0.946522	0.0288689	0.0023663	0.0222433
