Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
3080	5	3.3301	1	2.07178	0.949217	0.0299003	0.00332226	0.0175605
3090	7	2.99277	0.999995	2.02045	0.951475	0.0318744	0.00142721	0.0152236
3100	8	2.89671	0.999999	2.03657	0.94518	0.036862	0.00189036	0.0160681
3110	9	2.81852	1	2.03504	0.958773	0.0258869	0.000958773	0.0143816
3120	11	2.82821	1	2.00533	0.956938	0.0258373	0.00191388	0.015311
3130	8	2.99897	1	2.06137	0.950119	0.0299287	0.0023753	0.0175772
3140	7	2.75106	1	2.02726	0.951928	0.0337934	0.00237982	0.0118991
3150	7	2.61604	1	2.01047	0.95057	0.0308935	0.00095057	0.0175856
3160	8	2.60957	1	1.97423	0.958313	0.0297077	0.00239578	0.00958313
3170	7	2.58064	1	1.99838	0.948317	0.0350877	0.00237079	0.0142248
3180	6	2.80046	1	2.0155	0.948767	0.0289374	0.00189753	0.0203985
3190	6	2.92804	1	2.04994	0.952381	0.0290476	0.00238095	0.0161905
3200	6	2.93864	1	2.05117	0.949668	0.0275404	0.002849	0.019943
3210	5	2.69674	0.999995	2.00009	0.953289	0.0333651	0.00285987	0.0104862
3220	6	2.83174	0.999993	2.01471	0.95057	0.0351711	0.003327	0.0109316
3230	7	3.03026	0.999997	2.01553	0.95511	0.0248329	0.00286533	0.017192
3240	6	3.06183	0.999999	2.02677	0.952381	0.0252381	0.00428571	0.0180952
3250	5	3.129	1	2.00198	0.957396	0.0215414	0.00143609	0.0196266
3260	6	3.07228	1	2.0031	0.959693	0.0230326	0.00239923	0.0148752
3270	6	2.92349	1	2.0092	0.961076	0.0240269	0.000480538	0.0144161
3280	5	2.50819	1	1.96964	0.949217	0.0299003	0.00284765	0.0180351
3290	5	2.72113	1	2.01897	0.948767	0.0332068	0.00379507	0.0142315
3300	5	2.84693	1	2.00995	0.950119	0.0313539	0.00285036	0.015677
3310	6	2.49693	1	1.97224	0.950119	0.0327791	0.00142518	0.015677
3320	6	2.56442	1	1.98722	0.947418	0.0345808	0.00189484	0.0161061
3330	6	2.28915	1	1.92062	0.948317	0.0312945	0.00237079	0.018018
3340	6	2.32755	0.999999	1.9315	0.953743	0.0276586	0.00429185	0.0143062
3350	5	2.37053	0.999998	1.9478	0.953743	0.0286123	0.00238436	0.0152599
3360	6	2.51071	1	1.96284	0.947418	0.0355282	0.00426338	0.0127901
3370	5	2.14248	1	1.89397	0.951928	0.0318896	0.00142789	0.0147549
3380	5	1.92512	1	1.85502	0.953289	0.029552	0.00238322	0.014776
3390	6	1.89401	1	1.8433	0.957854	0.0296935	0.00335249	0.00909962
3400	7	2.01043	1	1.86239	0.950119	0.031829	0.00142518	0.0166271
