Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,953168904999997"
9130,10,"3,79905","0,997566","2,08872","0,960154","0,0220835","0,00240038","0,0153625",,
9140,6,"3,72003","0,997459","2,08443","0,949217","0,0289511","0,00237304","0,0194589",,
9150,8,"3,89904","0,997646","2,08065","0,963855","0,0183133","0,00144578","0,0163855",,
9160,6,"4,05119","0,997131","2,09636","0,960154","0,0220835","0,00192031","0,0158425",,
9170,6,"3,76634","0,997416","2,0669","0,958313","0,0287494","0,00191663","0,0110206",,
9180,6,"4,22368","0,997421","2,11132","0,957396","0,0239349","0,00143609","0,0172331",,
9190,7,"4,28194","0,997275","2,10846","0,95057","0,0337452","0,00237643","0,013308",,
9200,7,"4,51728","0,997039","2,1301","0,959693","0,0244722","0,000959693","0,0148752",,
9210,7,"4,28663","0,99699","2,10044","0,94697","0,0336174","0,00189394","0,0175189",,
9220,6,"4,19222","0,996825","2,11025","0,95648","0,0253467","0,00334768","0,0148254",,
9230,6,"4,60307","0,996887","2,08739","0,957396","0,0248923","0,00287219","0,0148396",,
9240,6,"4,34682","0,996799","2,13028","0,953743","0,0271817","0,00143062","0,0176443",,
9250,6,"4,36956","0,997274","2,09969","0,958313","0,0273119","0,00191663","0,0124581",,
9260,7,"4,51891","0,997178","2,09085","0,960154","0,0230437","0,00288046","0,0139222",,
9270,6,"4,51395","0,996639","2,12336","0,954654","0,0252983","0,00190931","0,0181384",,
9280,6,"4,44103","0,996084","2,08004","0,963855","0,0221687","0,000963855","0,013012",,
9290,6,"4,40415","0,995732","2,12716","0,950119","0,0327791","0,00142518","0,015677",,
9300,7,"4,29196","0,995744","2,11224","0,954198","0,0252863","0,00381679","0,0166985",,
9310,7,"4,00546","0,995384","2,07383","0,959693","0,0239923","0,00191939","0,0143954",,
9320,8,"3,48419","0,994914","2,04704","0,958773","0,0254075","0,00287632","0,0129434",,
9330,7,"3,39557","0,995675","2,05127","0,957854","0,0258621","0,00191571","0,0143678",,
9340,6,"3,92239","0,996096","2,11699","0,946522","0,0321817","0,00473261","0,0165641",,
9350,7,"4,35203","0,996526","2,13616","0,945626","0,0321513","0,00472813","0,0174941",,
9360,6,"3,73573","0,996366","2,08992","0,951928","0,0290338","0,00190386","0,0171347",,
9370,7,"4,07397","0,996418","2,07259","0,959233","0,028777","0,00143885","0,0105516",,
9380,6,"3,8682","0,996988","2,08291","0,953289","0,028122","0,00285987","0,0157293",,
9390,8,"3,69017","0,997083","2,08501","0,951022","0,0313837","0,00475511","0,0128388",,
9400,8,"3,44938","0,99697","2,10912","0,947418","0,0303174","0,00284225","0,0194221",,
9410,7,"3,28442","0,996904","2,04572","0,958313","0,0229995","0,0033541","0,015333",,
9420,6,"3,24573","0,99699","2,03032","0,953743","0,0276586","0,0033381","0,0152599",,
9430,7,"3,05205","0,996497","2,01591","0,953289","0,0290753","0,00333651","0,0142993",,
9440,8,"3,07179","0,996729","2,00539","0,950119","0,0356295","0,00332542","0,0109264",,
9450,9,"3,17415","0,996306","2,14555","0,948317","0,0317686","0,00237079","0,0175439",,
9460,9,"3,10936","0,99613","2,02738","0,956938","0,0287081","0,00287081","0,0114833",,
9470,7,"3,33316","0,996096","2,03652","0,948767","0,0360531","0,000474383","0,0147059",,
9480,10,"3,11927","0,996103","1,9876","0,956938","0,0291866","0,00191388","0,0119617",,
9490,7,"3,32455","0,995686","2,02192","0,956938","0,030622","0,00239234","0,0100478",,
9500,8,"3,49395","0,995796","2,06817","0,95057","0,0280418","0,00285171","0,0185361",,
9510,8,"3,4223","0,995321","2,04708","0,95511","0,030086","0,00143266","0,0133715",,
9520,8,"3,03986","0,995201","2,02083","0,95648","0,0263032","0,0023912","0,0148254",,
9530,8,"3,81226","0,994728","2,09811","0,953289","0,028122","0,00333651","0,0152526",,
9540,9,"3,76248","0,99389","2,10394","0,953743","0,0276586","0,00238436","0,0162136",,
9550,8,"3,76234","0,99386","2,07181","0,954198","0,0300573","0,0019084","0,0138359",,
9560,9,"3,84311","0,994043","2,07863","0,959693","0,0259117","0,00287908","0,0115163",,
9570,7,"3,56996","0,993732","2,05298","0,952835","0,0271558","0,00190567","0,0181039",,
9580,9,"3,43172","0,993978","2,09765","0,947418","0,0341071","0,00378967","0,014685",,
9590,7,"3,94266","0,993826","2,07234","0,952381","0,0347619","0,00047619","0,012381",,
9600,8,"3,48264","0,993582","2,07569","0,95057","0,0280418","0,003327","0,0180608",,
9610,10,"3,3082","0,993613","2,04693","0,950119","0,0304038","0,000950119","0,0185273",,
9620,8,"3,11625","0,993877","2,03251","0,957854","0,0306513","0,00287356","0,00862069",,
9630,8,"3,38266","0,994493","2,04805","0,952835","0,0295379","0,00190567","0,0157218",,
9640,7,"3,86162","0,994517","2,11196","0,961076","0,0240269","0,00144161","0,0134551",,
9650,7,"4,39813","0,994996","2,10293","0,957396","0,0229775","0,00239349","0,0172331",,
9660,6,"4,18049","0,994799","2,0737","0,946074","0,0345317","0,00141911","0,0179754",,
9670,6,"4,15219","0,994597","2,07057","0,953289","0,029552","0,00238322","0,014776",,
9680,7,"3,89795","0,994451","2,1037","0,948317","0,0331911","0,00426743","0,0142248",,
9690,6,"3,98709","0,994571","2,08318","0,959233","0,02494","0,00239808","0,0134293",,
9700,7,"3,85389","0,994406","2,07382","0,947867","0,0265403","0,00379147","0,0218009",,
9710,6,"3,70392","0,994314","2,07448","0,961076","0,0235464","0,00240269","0,0129745",,
9720,8,"3,91095","0,99473","2,09949","0,963855","0,0216867","0,000481928","0,0139759",,
9730,7,"3,97454","0,99518","2,08889","0,964785","0,0192957","0,00144718","0,0144718",,
9740,7,"3,63892","0,995177","2,08387","0,95057","0,029943","0,00237643","0,0171103",,
9750,6,"3,58501","0,996045","2,09625","0,95511","0,0291309","0,00143266","0,0143266",,
9760,6,"3,79787","0,995636","2,09226","0,954198","0,0262405","0,0023855","0,0171756",,
9770,7,"3,72049","0,995294","2,10559","0,951928","0,0285578","0,00142789","0,0180866",,
9780,5,"3,38697","0,995624","2,0311","0,952381","0,0261905","0,00333333","0,0180952",,
9790,5,"3,38332","0,995247","2,07402","0,949668","0,0294397","0,00379867","0,017094",,
9800,5,"3,56147","0,994736","2,07496","0,948767","0,0317837","0,00237192","0,0170778",,
9810,7,"3,68674","0,99455","2,02977","0,956023","0,0267686","0,00286807","0,0143403",,
9820,6,"3,44668","0,994535","2,08769","0,948767","0,0308349","0,0028463","0,0175522",,
9830,8,"3,68236","0,994542","2,07347","0,950119","0,0280285","0,00380048","0,0180523",,
9840,6,"3,47767","0,99501","2,07023","0,945626","0,0345154","0,00425532","0,0156028",,
9850,6,"3,34967","0,994446","2,02543","0,955566","0,0301003","0,00191113","0,0124224",,
9860,6,"3,3302","0,993829","2,0357","0,950119","0,0313539","0,00332542","0,0152019",,
9870,6,"3,41217","0,993866","2,07936","0,947418","0,0322122","0,00189484","0,0184747",,
9880,5,"3,35287","0,993868","2,06793","0,949668","0,0322887","0,00237417","0,0156695",,
9890,5,"3,39676","0,992779","2,05031","0,949217","0,0313242","0,00189843","0,0175605",,
9900,5,"3,32308","0,992594","2,04074","0,951022","0,0351878","0,000475511","0,0133143",,
9910,5,"3,39159","0,992581","2,01623","0,955566","0,0310559","0,00191113","0,0114668",,
9920,5,"3,24091","0,992155","2,01033","0,957396","0,0258497","0,00335089","0,0134035",,
9930,6,"3,2619","0,991823","2,04355","0,952835","0,0323964","0,0028585","0,0119104",,
9940,5,"3,29093","0,992338","2,07078","0,95057","0,0356464","0,00285171","0,0109316",,
9950,6,"3,49235","0,992211","2,05131","0,951928","0,0299857","0,00190386","0,0161828",,
9960,5,"3,33913","0,992516","2,02283","0,946522","0,032655","0,00425935","0,0165641",,
9970,6,"3,18518","0,992086","2,02876","0,947418","0,0317385","0,00284225","0,0180009",,
9980,9,"3,17533","0,991858","1,98978","0,95648","0,0315638","0,00191296","0,010043",,
9990,6,"3,16741","0,99202","2,01021","0,954654","0,0257757","0,00238663","0,0171838",,
