Generation number	Allele number	Frequency	Activity
1140	106	0.177089	0.686762
1140	114	0.161581	0.711361
1140	133	0.168584	0.767198
1140	177	0.00850425	0.918647
1140	182	0.3992	0.920021
1140	189	0.0855428	0.944951
1150	106	0.15908	0.679522
1150	114	0.088044	0.707555
1150	133	0.2006	0.762358
1150	177	0.00350175	0.913436
1150	182	0.452726	0.914852
1150	189	0.0925463	0.939586
1150	218	0.004002	0.997359
1160	106	0.144072	0.676004
1160	114	0.0745373	0.701907
1160	133	0.198099	0.758404
1160	177	0.0030015	0.908732
1160	182	0.492746	0.909485
1160	189	0.078039	0.935394
1160	218	0.008004	0.991878
1160	220	0.00050025	0.998569
1160	221	0.00150075	0.99903
1170	106	0.157579	0.672741
1170	114	0.078039	0.698004
1170	133	0.1991	0.751234
1170	177	0.002001	0.903978
1170	182	0.494747	0.903914
1170	189	0.0465233	0.930879
1170	218	0.0110055	0.987154
1170	221	0.0110055	0.993965
1170	222	0.00050025	0.995956
1180	106	0.166083	0.668525
1180	114	0.0745373	0.693309
1180	133	0.165583	0.745301
1180	182	0.509755	0.897301
1180	189	0.0445223	0.925112
1180	218	0.0185093	0.98244
1180	221	0.0205103	0.988751
1180	226	0.0010005	0.998495
1190	106	0.138569	0.665154
1190	114	0.0785393	0.687778
1190	133	0.143072	0.739109
1190	182	0.526763	0.88967
1190	189	0.0795398	0.919936
1190	218	0.016008	0.977921
1190	221	0.0170085	0.984118
1190	229	0.0010005	0.9995
1200	106	0.114557	0.661816
1200	114	0.058029	0.682119
1200	133	0.125063	0.733774
1200	182	0.563782	0.884983
1200	189	0.0745373	0.915477
1200	218	0.00950475	0.972925
1200	221	0.0515258	0.979373
1200	229	0.00350175	0.994468
1210	106	0.114057	0.656869
1210	114	0.058029	0.680158
1210	133	0.144072	0.72896
1210	182	0.55978	0.878146
1210	189	0.058029	0.912519
1210	218	0.010005	0.968935
1210	221	0.0565283	0.975596
1220	106	0.0915458	0.648731
1220	114	0.0355178	0.677739
1220	133	0.103052	0.727615
1220	182	0.5998	0.871824
1220	189	0.0655328	0.904828
1220	218	0.018009	0.963735
1220	221	0.0870435	0.970754
1230	106	0.0710355	0.64536
1230	114	0.02001	0.675336
1230	133	0.0985493	0.722829
1230	182	0.597799	0.863404
1230	189	0.0770385	0.898852
