Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
2690	30	11.9835	0.859787	2.27601	0.934579	0.032243	0.00280374	0.0303738
2700	25	11.1251	0.867075	2.18829	0.94518	0.0259924	0.00236295	0.026465
2710	25	10.2763	0.867115	2.20362	0.93985	0.0267857	0.00140977	0.0319549
2720	27	10.0494	0.867031	2.34872	0.938086	0.0290807	0.00140713	0.0314259
2730	27	10.9174	0.872489	2.27153	0.943396	0.0268868	0.00330189	0.0264151
2740	30	10.1792	0.867622	2.27582	0.945626	0.0250591	0.00236407	0.0269504
2750	25	9.15959	0.868266	2.37627	0.943396	0.0221698	0.00471698	0.029717
2760	29	8.26717	0.874515	2.21879	0.944733	0.0207841	0.0028342	0.0316486
2770	36	9.5244	0.879725	2.32348	0.938086	0.0211069	0.00515947	0.0356473
2780	34	10.0982	0.884628	2.26646	0.933271	0.0284648	0.00186654	0.0363976
2790	31	9.53558	0.875314	2.27859	0.937647	0.0295359	0.00281294	0.0300047
2800	36	10.5919	0.871412	2.47569	0.945626	0.0274232	0.00236407	0.0245863
2810	31	10.433	0.869378	2.24354	0.938527	0.0262787	0.00422337	0.0309714
2820	34	9.07468	0.874901	2.27572	0.938967	0.0286385	0.00234742	0.0300469
2830	37	8.1063	0.868338	2.23561	0.944287	0.0240793	0.00424929	0.0273843
2840	30	9.62869	0.868991	2.21222	0.93985	0.0286654	0.00093985	0.0305451
2850	31	9.33693	0.873246	2.25729	0.944287	0.0259679	0.00188857	0.0278565
2860	33	7.38763	0.871646	2.24002	0.93633	0.0262172	0.00140449	0.0360487
2870	30	7.3668	0.875934	2.22511	0.941176	0.0258824	0.00282353	0.0301176
2880	32	8.7791	0.875324	2.37969	0.931099	0.0297952	0.00139665	0.0377095
2890	34	9.39228	0.876318	2.53116	0.935016	0.0317906	0.00187003	0.031323
2900	33	7.77925	0.879705	2.27998	0.933707	0.0312792	0.00373483	0.0312792
2910	30	7.50262	0.877543	2.32057	0.940291	0.029149	0.000940291	0.0296192
